Classe;n_contorno;Área;Diâmetro;Minor;Diretorio;Imagem
;0;15909,5;2,82842712474619;1,732050807568877;.\augmentedDataset\exp_transform;0157.png
;1;9170,0;4,634736211286691;1,826347935745029;.\augmentedDataset\exp_transform;0157.png
;2;5072,5;5,663038362188595;1,852024975096263;.\augmentedDataset\exp_transform;0157.png
;0;13873,0;8,668298683302313;4,638281919153814;.\augmentedDataset\exp_transform;0159.png
;1;1956,5;5,45588823816547;2,730477202774252;.\augmentedDataset\exp_transform;0159.png
;2;1565,5;3,703280399090206;2,138089935299395;.\augmentedDataset\exp_transform;0159.png
;0;15556,5;5,662493079343036;2,875331819658002;.\augmentedDataset\exp_transform;0161.png
;1;4082,0;10,8801219809107;2,129912187724496;.\augmentedDataset\exp_transform;0161.png
;2;3409,0;6,272338409252479;4,356461698917721;.\augmentedDataset\exp_transform;0161.png
;0;15756,0;7,100983520591122;3,549783625548993;.\augmentedDataset\exp_transform;0162.png
;1;4580,5;3,265986323710904;2,0;.\augmentedDataset\exp_transform;0162.png
;2;3927,5;10,0561157310887;6,046769822958306;.\augmentedDataset\exp_transform;0162.png
;0;15664,0;2,0;2,0;.\augmentedDataset\exp_transform;0163.png
;1;4271,0;6,797550269187315;2,258117681131432;.\augmentedDataset\exp_transform;0163.png
;2;4150,0;5,274258481434536;1,946056459258261;.\augmentedDataset\exp_transform;0163.png
;0;15431,0;5,055959348388901;2,688989307749464;.\augmentedDataset\exp_transform;0166.png
;1;12644,5;5,196736578748781;2,565288636898106;.\augmentedDataset\exp_transform;0166.png
;2;6587,5;10,127468507938689;4,17245822450966;.\augmentedDataset\exp_transform;0166.png
;0;15591,0;5,203549084703927;3,076923076923077;.\augmentedDataset\exp_transform;0168.png
;1;13433,5;4,418071998329191;3,371873174730685;.\augmentedDataset\exp_transform;0168.png
;2;2658,5;3,23606797749979;1,23606797749979;.\augmentedDataset\exp_transform;0168.png
;0;14698,0;2,309401076758503;1,333333333333333;.\augmentedDataset\exp_transform;0169.png
;1;8795,0;11,88351738696356;5,004641955473505;.\augmentedDataset\exp_transform;0169.png
;2;4213,0;3,23606797749979;1,23606797749979;.\augmentedDataset\exp_transform;0169.png
;0;16343,5;24,851892807653467;16,831086180330406;.\augmentedDataset\exp_transform;0172.png
;1;15408,0;7,353954462937152;2,949806888164371;.\augmentedDataset\exp_transform;0172.png
;2;5380,0;14,317287067963353;3,197569098787563;.\augmentedDataset\exp_transform;0172.png
;0;16356,0;18,24505009154948;9,926498915375005;.\augmentedDataset\exp_transform;0173.png
;1;14843,0;7,411111438747983;4,554651329142782;.\augmentedDataset\exp_transform;0173.png
;2;3064,5;6,410747983365109;1,964939688573319;.\augmentedDataset\exp_transform;0173.png
;0;36266,0;2,82842712474619;1,732050807568877;.\augmentedDataset\exp_transform;0177.png
;1;14822,0;5,366563145999495;2,190890230020665;.\augmentedDataset\exp_transform;0177.png
;2;1776,0;9,304911130874528;4,554137559292899;.\augmentedDataset\exp_transform;0177.png
;0;35530,0;16,877761048687294;3,535046517974047;.\augmentedDataset\exp_transform;0178.png
;1;14444,0;7,918472461640776;2,678207212714629;.\augmentedDataset\exp_transform;0178.png
;2;4407,0;3,677088528342677;0,837402040213009;.\augmentedDataset\exp_transform;0178.png
;0;16522,5;12,941349707062685;5,277436165767823;.\augmentedDataset\exp_transform;0179.png
;1;6409,5;6,581077452882277;2,656457509153878;.\augmentedDataset\exp_transform;0179.png
;2;4741,5;4,155374705678736;1,905471133100374;.\augmentedDataset\exp_transform;0179.png
;0;16518,5;10,477896192820303;4,513777265178495;.\augmentedDataset\exp_transform;0180.png
;1;8001,5;6,199798383818623;3,16227766016838;.\augmentedDataset\exp_transform;0180.png
;2;3115,0;23,391176845017736;6,661850794865148;.\augmentedDataset\exp_transform;0180.png
;0;16545,0;8,952971087421998;2,120700340047028;.\augmentedDataset\exp_transform;0181.png
;1;6326,5;6,00085436710081;1,9725570797187;.\augmentedDataset\exp_transform;0181.png
;2;5049,5;3,829708431025352;1,885618083164126;.\augmentedDataset\exp_transform;0181.png
;0;16513,0;5,722211838737358;2,529187130360786;.\augmentedDataset\exp_transform;0183.png
;1;7436,5;3,464101615137754;2,738612787525831;.\augmentedDataset\exp_transform;0183.png
;2;5765,0;3,464101615137754;2,738612787525831;.\augmentedDataset\exp_transform;0183.png
;0;11544,5;2,309401076758503;1,333333333333333;.\augmentedDataset\exp_transform;0185.png
;1;10781,0;10,6335041997599;4,141353722626311;.\augmentedDataset\exp_transform;0185.png
;2;4482,5;4,0;1,632993161855452;.\augmentedDataset\exp_transform;0185.png
;0;11753,0;10,354655192736567;3,703446481256837;.\augmentedDataset\exp_transform;0187.png
;1;8419,0;25,746584784969887;5,886708550600781;.\augmentedDataset\exp_transform;0187.png
;2;5232,5;10,929389968237585;3,740111618947713;.\augmentedDataset\exp_transform;0187.png
;0;11235,0;7,955249102232237;6,161566644686622;.\augmentedDataset\exp_transform;0188.png
;1;4935,5;6,022079151897165;2,835886985755573;.\augmentedDataset\exp_transform;0188.png
;2;4779,5;7,79177117589927;3,139459058021494;.\augmentedDataset\exp_transform;0188.png
;0;12099,5;10,354451962345484;4,405024517136992;.\augmentedDataset\exp_transform;0189.png
;1;6554,0;9,542189939325374;3,443523452132704;.\augmentedDataset\exp_transform;0189.png
;2;3045,5;5,544363407710225;2,610316726282141;.\augmentedDataset\exp_transform;0189.png
;0;37322,0;6,478988727690648;2,868300805512205;.\augmentedDataset\exp_transform;0191.png
;1;3596,0;3,265986323710904;2,0;.\augmentedDataset\exp_transform;0191.png
;2;1302,5;5,291502622129181;1,870828693386971;.\augmentedDataset\exp_transform;0191.png
;0;33232,5;4,533315962095487;3,011458300982113;.\augmentedDataset\exp_transform;0194.png
;1;6520,0;6,724839557731556;3,11399231657407;.\augmentedDataset\exp_transform;0194.png
;2;3096,5;5,176698236986772;2,940448912602037;.\augmentedDataset\exp_transform;0194.png
;0;36188,0;4,12040455632135;2,40255411848438;.\augmentedDataset\exp_transform;0196.png
;1;7257,5;5,530487440723888;2,044294686868986;.\augmentedDataset\exp_transform;0196.png
;2;1343,0;13,1598636401363;4,39769577204396;.\augmentedDataset\exp_transform;0196.png
;0;36461,5;5,552553065882964;1,708553320957149;.\augmentedDataset\exp_transform;0197.png
;1;3373,0;6,410747983365109;1,964939688573319;.\augmentedDataset\exp_transform;0197.png
;2;1328,5;6,372282613255415;2,124620977210461;.\augmentedDataset\exp_transform;0197.png
;0;36334,0;3,648665604076859;2,505808461219717;.\augmentedDataset\exp_transform;0198.png
;1;1582,0;4,849661197520208;1,346892572776387;.\augmentedDataset\exp_transform;0198.png
;2;1314,0;6,531972647421808;1,987615979999813;.\augmentedDataset\exp_transform;0198.png
;0;33202,0;15,946996232829116;3,275877505931963;.\augmentedDataset\exp_transform;0200.png
;1;5770,0;6,698855134052378;3,746854699597207;.\augmentedDataset\exp_transform;0200.png
;2;5758,5;7,127130636285646;3,105077920651682;.\augmentedDataset\exp_transform;0200.png
;0;52921,0;14,579017474354966;4,491199099525424;.\augmentedDataset\exp_transform;0202.png
;1;5465,5;3,885753375057407;2,795442890696132;.\augmentedDataset\exp_transform;0202.png
;2;2133,0;9,150964361475912;3,64470180604639;.\augmentedDataset\exp_transform;0202.png
;0;12833,5;28,76315501273323;14,156422270166187;.\augmentedDataset\exp_transform;0203.png
;1;11922,0;16,9920576964146;7,575466027555614;.\augmentedDataset\exp_transform;0203.png
;2;6326,0;7,08907621888216;1,63806897529307;.\augmentedDataset\exp_transform;0203.png
;0;25355,5;4,0;1,632993161855452;.\augmentedDataset\exp_transform;0205.png
;1;6426,0;3,098386676965933;1,788854381999832;.\augmentedDataset\exp_transform;0205.png
;2;5798,5;3,265986323710904;3,265986323710904;.\augmentedDataset\exp_transform;0205.png
;0;34746,0;3,265986323710904;2,0;.\augmentedDataset\exp_transform;0206.png
;1;9431,5;8,851824318166715;3,999018006438907;.\augmentedDataset\exp_transform;0206.png
;2;3186,5;10,888222708214688;3,24373338243419;.\augmentedDataset\exp_transform;0206.png
;0;9579,5;3,677088528342677;0,837402040213009;.\augmentedDataset\exp_transform;0208.png
;1;4172,5;7,288251983657466;2,868884007545182;.\augmentedDataset\exp_transform;0208.png
;2;4165,0;22,839896419996983;8,183874982213565;.\augmentedDataset\exp_transform;0208.png
;0;9576,5;5,569713083997782;3,232287721884605;.\augmentedDataset\exp_transform;0209.png
;1;4187,5;8,678834873129887;3,823434797052433;.\augmentedDataset\exp_transform;0209.png
;2;2502,5;8,073673582251285;2,38575521483428;.\augmentedDataset\exp_transform;0209.png
;0;9661,0;10,665823336700454;3,99673781890776;.\augmentedDataset\exp_transform;0214.png
;1;4111,5;6,257452020932036;4,099304112374877;.\augmentedDataset\exp_transform;0214.png
;2;815,5;4,363338213437162;1,65500979239906;.\augmentedDataset\exp_transform;0214.png
;0;10374,0;7,016464154456234;2,218800784900917;.\augmentedDataset\exp_transform;0218.png
;1;5057,0;13,85220152169238;4,90006662087382;.\augmentedDataset\exp_transform;0218.png
;2;2928,0;2,309401076758503;1,333333333333333;.\augmentedDataset\exp_transform;0218.png
;0;10391,0;3,23606797749979;1,23606797749979;.\augmentedDataset\exp_transform;0219.png
;1;5080,0;16,941557710334923;4,094144074063819;.\augmentedDataset\exp_transform;0219.png
;2;4610,5;3,829708431025352;1,885618083164127;.\augmentedDataset\exp_transform;0219.png
;0;35349,0;4,993927366567251;1,772659614960501;.\augmentedDataset\exp_transform;0223.png
;1;2521,0;5,545131758410893;1,302289609229592;.\augmentedDataset\exp_transform;0223.png
;2;605,0;4,908689604357468;3,474254861325764;.\augmentedDataset\exp_transform;0223.png
;0;13841,5;11,043899844202748;2,4959581517758;.\augmentedDataset\exp_transform;0228.png
;1;10627,5;3,464101615137754;1,414213562373095;.\augmentedDataset\exp_transform;0228.png
;2;3666,5;5,389330066701871;3,293024494447634;.\augmentedDataset\exp_transform;0228.png
;0;16508,5;4,375345285424217;2,089630999709932;.\augmentedDataset\exp_transform;0229.png
;1;15914,0;12,271071474251556;3,147007800658219;.\augmentedDataset\exp_transform;0229.png
;2;6702,0;4,100618600451318;2,486951365353307;.\augmentedDataset\exp_transform;0229.png
;0;16078,5;2,0;2,0;.\augmentedDataset\exp_transform;0230.png
;1;10680,5;7,058200935398077;3,394483727631104;.\augmentedDataset\exp_transform;0230.png
;2;6770,5;8,435845397570478;3,997363184436578;.\augmentedDataset\exp_transform;0230.png
;0;8331,0;4,155374705678736;1,905471133100374;.\augmentedDataset\exp_transform;0232.png
;1;1666,5;7,599331048921127;3,49649485211671;.\augmentedDataset\exp_transform;0232.png
;2;713,0;2,82842712474619;1,732050807568877;.\augmentedDataset\exp_transform;0232.png
;0;7988,0;10,587175503469355;2,634930118096205;.\augmentedDataset\exp_transform;0233.png
;1;4762,0;5,481304866996842;1,615041231525229;.\augmentedDataset\exp_transform;0233.png
;2;576,5;19,096951280615887;3,692531251249494;.\augmentedDataset\exp_transform;0233.png
;0;5327,0;4,907725735659753;3,279400065550629;.\augmentedDataset\exp_transform;0235.png
;1;2242,5;6,971697336461247;3,429444155881273;.\augmentedDataset\exp_transform;0235.png
;2;1545,5;3,464101615137754;1,414213562373095;.\augmentedDataset\exp_transform;0235.png
;0;4941,5;3,677088528342677;0,837402040213009;.\augmentedDataset\exp_transform;0236.png
;1;2478,5;8,288880105933968;3,788142307913955;.\augmentedDataset\exp_transform;0236.png
;2;1950,5;4,155374705678736;1,905471133100374;.\augmentedDataset\exp_transform;0236.png
;0;10626,5;5,258554520990449;3,569133712945204;.\augmentedDataset\exp_transform;0239.png
;1;5536,0;3,23606797749979;1,23606797749979;.\augmentedDataset\exp_transform;0239.png
;2;4335,0;8,631445695672348;6,940577396039499;.\augmentedDataset\exp_transform;0239.png
;0;5025,5;10,67156750159865;4,804841848626386;.\augmentedDataset\exp_transform;0240.png
;1;4451,5;3,23606797749979;1,23606797749979;.\augmentedDataset\exp_transform;0240.png
;2;3024,5;15,248461487620313;4,264966277593483;.\augmentedDataset\exp_transform;0240.png
;0;169,0;6,624140170659719;2,967872470213676;.\augmentedDataset\exp_transform;0253.png
;1;45,0;4,093338188813542;1,563516060678839;.\augmentedDataset\exp_transform;0253.png
;2;19,0;5,982593621313812;3,048445178555737;.\augmentedDataset\exp_transform;0253.png
;0;172,5;3,23606797749979;1,23606797749979;.\augmentedDataset\exp_transform;0255.png
;1;116,5;9,895911348214284;5,943193656038957;.\augmentedDataset\exp_transform;0255.png
;2;104,5;14,292371428479344;2,99113171732496;.\augmentedDataset\exp_transform;0255.png
;0;5410,0;4,34169545110285;1,27658944452507;.\augmentedDataset\exp_transform;0256.png
;1;254,5;9,58667808610016;1,788195763839486;.\augmentedDataset\exp_transform;0256.png
;2;16,0;3,098386676965933;1,788854381999832;.\augmentedDataset\exp_transform;0256.png
;0;26,0;9,961620492297586;1,338249063465608;.\augmentedDataset\exp_transform;0261.png
;1;11,0;6,468586644749495;2,746842172642847;.\augmentedDataset\exp_transform;0261.png
;2;5,0;4,933331945195333;1,123492731847979;.\augmentedDataset\exp_transform;0261.png
;0;6215,0;2,309401076758503;1,333333333333333;.\augmentedDataset\exp_transform;0263.png
;1;1029,5;5,971098560847527;1,859325976733425;.\augmentedDataset\exp_transform;0263.png
;2;33,5;2,309401076758503;1,333333333333333;.\augmentedDataset\exp_transform;0263.png
;0;2125,0;3,098386676965933;1,788854381999832;.\augmentedDataset\exp_transform;0270.png
;1;250,0;4,155374705678736;1,905471133100374;.\augmentedDataset\exp_transform;0270.png
;2;135,0;26,216435751906307;4,288919286498586;.\augmentedDataset\exp_transform;0270.png
;0;846,5;3,677088528342677;0,837402040213009;.\augmentedDataset\exp_transform;0273.png
;1;25,0;8,26188903526537;2,485696998622691;.\augmentedDataset\exp_transform;0273.png
;2;11,0;7,720428875943968;2,613900910801815;.\augmentedDataset\exp_transform;0273.png
;0;167,5;3,098386676965933;1,788854381999832;.\augmentedDataset\exp_transform;0274.png
;1;17,5;6,623160316948245;0,966306067455866;.\augmentedDataset\exp_transform;0274.png
;2;15,0;6,602785022701435;2,956519528392697;.\augmentedDataset\exp_transform;0274.png
;0;18,5;3,098386676965933;1,788854381999832;.\augmentedDataset\exp_transform;0275.png
;1;11,5;6,081053090682383;2,192240241224575;.\augmentedDataset\exp_transform;0275.png
;2;9,0;4,899296620841422;2,919900382007325;.\augmentedDataset\exp_transform;0275.png
;0;217,5;8,635421491377958;2,610283262642268;.\augmentedDataset\exp_transform;0310.png
;1;125,0;3,23606797749979;1,23606797749979;.\augmentedDataset\exp_transform;0310.png
;2;29,5;5,485458865381723;2,649689066157795;.\augmentedDataset\exp_transform;0310.png
;0;249,5;7,555452556931076;3,220590065791519;.\augmentedDataset\exp_transform;0315.png
;1;11,5;7,049811475828224;1,786818440343553;.\augmentedDataset\exp_transform;0315.png
;2;11,0;12,472520719198036;4,168699457147684;.\augmentedDataset\exp_transform;0315.png
;0;108,5;7,695659666656816;2,995722476997666;.\augmentedDataset\exp_transform;0322.png
;1;34,5;8,220721197067665;2,671290396568375;.\augmentedDataset\exp_transform;0322.png
;2;14,0;34,22962215124976;8,309385742648667;.\augmentedDataset\exp_transform;0322.png
;0;943,5;4,743365517193277;1,34925296749785;.\augmentedDataset\exp_transform;0327.png
;1;7,5;5,133805351608394;1,542315301534688;.\augmentedDataset\exp_transform;0327.png
;2;7,0;5,133805351608395;1,542315301534689;.\augmentedDataset\exp_transform;0327.png
;0;44231,0;6,011486661777879;1,280549059210314;.\augmentedDataset\exp_transform;0343.png
;1;12811,5;4,0;1,632993161855452;.\augmentedDataset\exp_transform;0343.png
;2;5747,0;4,363338213437162;1,65500979239906;.\augmentedDataset\exp_transform;0343.png
;0;23,0;7,650826100326336;2,355099283602825;.\augmentedDataset\exp_transform;0372.png
;1;15,0;13,184062301245309;1,300271248053641;.\augmentedDataset\exp_transform;0372.png
;2;9,5;5,076757022710608;2,331612033672924;.\augmentedDataset\exp_transform;0372.png
;0;67,0;7,81909407898575;3,065067659332876;.\augmentedDataset\exp_transform;0381.png
;1;63,0;7,637552085649442;2,846714649936208;.\augmentedDataset\exp_transform;0381.png
;2;27,5;9,428090415820634;3,586286944269689;.\augmentedDataset\exp_transform;0381.png
;0;54,0;6,0;1,959591794226542;.\augmentedDataset\exp_transform;0399.png
;1;14,0;15,465269270610255;2,189394068576524;.\augmentedDataset\exp_transform;0399.png
;2;13,5;11,76747992264559;2,633327983775074;.\augmentedDataset\exp_transform;0399.png
;0;31,5;3,265986323710904;2,0;.\augmentedDataset\exp_transform;0410.png
;1;6,0;4,155374705678736;1,905471133100374;.\augmentedDataset\exp_transform;0410.png
;2;2,5;9,587271088370082;4,107421772743359;.\augmentedDataset\exp_transform;0410.png
;0;300,0;5,294328785763617;2,862220279862641;.\augmentedDataset\exp_transform;0425.png
;1;30,0;2,309401076758503;1,333333333333333;.\augmentedDataset\exp_transform;0425.png
;2;30,0;3,265986323710904;2,0;.\augmentedDataset\exp_transform;0425.png
;0;1025,0;2,0;2,0;.\augmentedDataset\exp_transform;0447.png
;1;4,0;10,489029093326325;1,157699736267553;.\augmentedDataset\exp_transform;0447.png
;2;3,0;10,694562321791148;4,337908235133181;.\augmentedDataset\exp_transform;0447.png
;0;47,0;10,03756588876346;8,198455775011867;.\augmentedDataset\exp_transform;0460.png
;1;38,0;2,309401076758503;1,333333333333333;.\augmentedDataset\exp_transform;0460.png
;2;1,0;6,553504018576144;1,208200456800301;.\augmentedDataset\exp_transform;0460.png
;0;43,5;5,656854249492381;2,0;.\augmentedDataset\exp_transform;0463.png
;1;36,0;5,656854249492381;2,0;.\augmentedDataset\exp_transform;0463.png
;2;4,0;11,14900556867174;4,196814872810104;.\augmentedDataset\exp_transform;0463.png
;0;138,5;3,582070095417669;2,471345654035171;.\augmentedDataset\exp_transform;0482.png
;1;93,0;16,31675581050244;3,236142934833548;.\augmentedDataset\exp_transform;0482.png
